https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/holy-cross-phoenix.png,Holy Cross Catholic Cemetery & Funeral Home ,/holy-cross-phoenix,https://www.viewlogies.net/holy-cross-phoenix/fPJC2hYXb,700002,"MONDAY, APRIL 2, 2023"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/darling-fischer.png,Darling & Fischer ,/darling-fischer,https://www.viewlogies.net/darling-fischer/QChvs0RaT,700523,"THURSDAY, MAY 26, 2022"
https://viewlogies-media.s3.us-west-1.amazonaws.com/logos/mount-sinai-logo.png,Mount Sinai Memorial Parks and Mortuary ,/mountsinaiparks,https://www.viewlogies.net/mountsinaiparks/ZeLUVCIz-,700694,"TUESDAY, DECEMBER 27, 2022"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/cypress-lawn.png,Cypress Lawn ,/cypress-lawn,https://www.viewlogies.net/cypress-lawn/Zj0Zo0Qpr,701202,"SUNDAY, SEPTEMBER 4, 2022"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/darling-fischer.png,Darling & Fischer ,/darling-fischer,https://www.viewlogies.net/darling-fischer/TnONZbZQC,701381,"SATURDAY, JANUARY 22, 2022"
https://viewlogies-media.s3.us-west-1.amazonaws.com/logos/edr-dm.png,El Camino Memorial ,/el-camino-memorial,https://www.viewlogies.net/el-camino-memorial/DXRzMDlAi,701982,"WEDNESDAY, OCTOBER , 2023"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/holy-cross-phoenix.png,Holy Cross Catholic Cemetery & Funeral Home ,/holy-cross-phoenix,https://www.viewlogies.net/holy-cross-phoenix/a2LQIpTyb,702189,"SUNDAY, FEBRUARY 6, 2022"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/darling-fischer.png,Darling & Fischer ,/darling-fischer,https://www.viewlogies.net/darling-fischer/sb0uChkT2,702241,"FRIDAY, AUGUST 11, 2023"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/roses.png,Fremont Chapel of the Roses & Fremont Memorial Chapel ,/fremont,https://www.viewlogies.net/fremont/Kv1iEVKPw,702478,"FRIDAY, FEBRUARY 18, 2022"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/holy-cross-phoenix.png,Holy Cross Catholic Cemetery & Funeral Home ,/holy-cross-phoenix,https://www.viewlogies.net/holy-cross-phoenix/o6j52WDWw,702595,"SATURDAY, JANUARY 20, 2024"
