https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/cypress-lawn.png,Cypress Lawn ,/cypress-lawn,https://www.viewlogies.net/cypress-lawn/KadRNJiHs,800113,"THURSDAY, OCTOBER 7, 2021"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/cypress-lawn.png,Cypress Lawn ,/cypress-lawn,https://www.viewlogies.net/cypress-lawn/fI_h4AAYc,800229,"FRIDAY, MARCH 17, 2023"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/cypress-lawn.png,Cypress Lawn ,/cypress-lawn,https://www.viewlogies.net/cypress-lawn/lkfjOHdZU,800430,"SATURDAY, OCTOBER 23, 2021"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/allen.png,Allen Mortuary ,/allen,https://www.viewlogies.net/allen/XAWq25ZF0,800535,"WEDNESDAY, OCTOBER 2, 2022"
https://viewlogies-media.s3.us-west-1.amazonaws.com/logos/Funeral-Chapel-SD.png,Salser and Dillard ,/salser-and-dillard,https://www.viewlogies.net/salser-and-dillard/QWbtRXHxU,800798,"WEDNESDAY, NOVEMBER 2, 2023"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/cherokee.png,Cherokee Memorial Park & Funeral Home ,/cherokee,https://www.viewlogies.net/cherokee/RsvLA94NS,801475,"TUESDAY, FEBRUARY 1, 2022"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/spangler.png,Spangler Mortuaries ,/spangler,https://www.viewlogies.net/spangler/fVZFA1_OP,801769,"FRIDAY, DECEMBER 1, 2023"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/sso.png,Sneider & Sullivan & O’Connell’s ,/sso,https://www.viewlogies.net/sso/iv5duGsTV,801891,"THURSDAY, MARCH 28, 2024"
https://viewlogies-media.s3.us-west-1.amazonaws.com/logos/sunset-view.png,Sunset View Cemetery ,/sunset-view,https://www.viewlogies.net/sunset-view/tir2Debrk,802212,"FRIDAY, MARCH 3, 2023"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/inglewood.png,Inglewood Park Cemetery ,/inglewood,https://www.viewlogies.net/inglewood/NS5HtZFdK,802521,"THURSDAY, SEPTEMBER 4, 2023"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/crosby.png,Crosby N. Gray & Co. Funeral Home & Cremation Services ,/crosby,https://www.viewlogies.net/crosby/ZW_DsVnAW,802692,"SUNDAY, AUGUST 1, 202"
